system,arm,label,epoch,train_traj,full_mean,full_median,full_n,certain_mean,certain_median,certain_n,certain_success_mean,certain_success_median,certain_success_n,certain_failure_mean,certain_failure_median,certain_failure_n,uncertain_mean,uncertain_median,uncertain_n,invalid_mean,invalid_median,invalid_n
cartpole,fm_direct,FM adaptive direct (d2=1.0),2,400,1.38642418384552,0.645417332649231,115242,1.2402275800704956,0.5703189969062805,100137,0.2448921650648117,0.05276228487491608,13835,1.3997888565063477,0.6776843070983887,86302,1.645341157913208,1.1343134641647339,2649,2.5066723823547363,1.9001057147979736,12456
cartpole,fm_direct,FM adaptive direct (d2=1.0),3,450,1.7000970840454102,0.9450130462646484,115242,1.6548670530319214,0.8982068300247192,102846,0.12584112584590912,0.045306045562028885,11807,1.8531688451766968,1.0578975677490234,91039,1.7373496294021606,1.140297770500183,9253,3.070453643798828,2.765984058380127,3143
cartpole,fm_direct,FM adaptive direct (d2=1.0),4,500,1.4499887228012085,0.681476354598999,115242,1.4407083988189697,0.6723155379295349,104907,0.07183694839477539,0.03079511784017086,11614,1.6111185550689697,0.8017725348472595,93293,1.40754234790802,0.7107851505279541,9493,3.0847995281219482,2.8725008964538574,842
cartpole,fm_direct,FM adaptive direct (d2=1.0),5,550,1.3573962450027466,0.6130901575088501,115242,1.2761332988739014,0.5642525553703308,103439,0.08914181590080261,0.02864479087293148,14490,1.4694969654083252,0.6952604055404663,88949,1.4651446342468262,0.7939927577972412,6245,2.748701810836792,2.13700008392334,5558
cartpole,fm_direct,FM adaptive direct (d2=1.0),6,600,1.2982171773910522,0.5699456930160522,115242,1.2333942651748657,0.5321530103683472,107266,0.08342261612415314,0.02444680780172348,16040,1.435590386390686,0.6662999987602234,91226,1.9396275281906128,1.3275387287139893,5577,2.7055399417877197,2.211210012435913,2399
cartpole,fm_direct,FM adaptive direct (d2=1.0),7,650,1.4428719282150269,0.6704103946685791,115242,1.3977925777435303,0.6272547841072083,105879,0.06479813158512115,0.024951422587037086,15429,1.62517511844635,0.8026647567749023,90450,1.607762336730957,1.0819562673568726,5816,2.518131971359253,1.9683843851089478,3547
cartpole,fm_direct,FM adaptive direct (d2=1.0),8,700,1.1941092014312744,0.5053513050079346,115242,1.1441154479980469,0.47513675689697266,109633,0.05509199947118759,0.020775850862264633,17845,1.3558382987976074,0.6213637590408325,91788,2.079902172088623,1.5113353729248047,3203,2.292938232421875,1.7410292625427246,2406
cartpole,fm_direct,FM adaptive direct (d2=1.0),9,750,1.3527843952178955,0.5861413478851318,115242,1.316562533378601,0.5575819611549377,111226,0.08549094200134277,0.025673499330878258,18018,1.5545402765274048,0.7216504216194153,93208,2.261044979095459,1.9814071655273438,3258,2.7640209197998047,2.1058425903320312,758
cartpole,fm_direct,FM adaptive direct (d2=1.0),10,800,1.2593456506729126,0.5223560333251953,115242,1.2242852449417114,0.501997709274292,112206,0.07790889590978622,0.022798944264650345,18748,1.4542524814605713,0.6519157886505127,93458,2.4927802085876465,2.1797473430633545,2527,2.864630699157715,2.382183790206909,509
cartpole,fm_direct,FM adaptive direct (d2=1.0),11,850,1.1556239128112793,0.4465842843055725,115242,1.128663420677185,0.4344465434551239,113386,0.11212536692619324,0.01656515896320343,19842,1.3442853689193726,0.5775753259658813,93544,2.887392997741699,2.760169506072998,1194,2.6499147415161133,1.9143025875091553,662
cartpole,fm_direct,FM adaptive direct (d2=1.0),12,900,1.21535325050354,0.4672357439994812,115242,1.194535732269287,0.456260621547699,113660,0.07027692347764969,0.01630970649421215,19395,1.425851821899414,0.6110792756080627,94265,2.5755603313446045,2.187854766845703,1355,3.519432306289673,2.965548515319824,227
cartpole,fm_direct,FM adaptive direct (d2=1.0),13,950,1.1898577213287354,0.43111008405685425,115242,1.1706517934799194,0.42132097482681274,113789,0.06284907460212708,0.014332504011690617,19688,1.4024285078048706,0.5723832845687866,94101,2.5461935997009277,2.121250867843628,1003,3.0232157707214355,2.42332124710083,450
cartpole,fm_direct,FM adaptive direct (d2=1.0),14,1000,1.1468344926834106,0.42022818326950073,115242,1.1325396299362183,0.41312000155448914,114105,0.06312193721532822,0.012791622430086136,19866,1.3579775094985962,0.5593119859695435,94239,2.6032211780548096,2.149057388305664,874,2.508981704711914,1.8508292436599731,263
cartpole,fm_direct,FM adaptive direct (d2=1.0),15,1050,1.1499903202056885,0.4395506978034973,115242,1.1380199193954468,0.4335203766822815,114282,0.06404844671487808,0.012147740460932255,19956,1.3652335405349731,0.5868895053863525,94326,2.6415483951568604,2.207192897796631,804,2.2321834564208984,1.4438692331314087,156
cartpole,fm_direct,FM adaptive direct (d2=1.0),16,1100,1.2798956632614136,0.48071640729904175,115242,1.2545990943908691,0.46512138843536377,113066,0.06477797776460648,0.015379464253783226,19720,1.5059571266174316,0.6317141056060791,93346,2.662937879562378,2.415226697921753,1530,2.43180775642395,1.643465280532837,646
cartpole,fm_direct,FM adaptive direct (d2=1.0),17,1150,1.1768471002578735,0.46785515546798706,115242,1.1476905345916748,0.4542071223258972,112802,0.12272070348262787,0.016050763428211212,20452,1.3746823072433472,0.6028184294700623,92350,2.765777349472046,2.7169289588928223,793,2.408731460571289,1.2130624055862427,1647
cartpole,fm_direct,FM adaptive direct (d2=1.0),18,1200,1.0100799798965454,0.3943380117416382,115242,0.9591048359870911,0.38290151953697205,112853,0.08283036202192307,0.01316826045513153,20307,1.1513822078704834,0.5118969678878784,92546,2.724684953689575,2.5361781120300293,801,3.7678332328796387,2.7481229305267334,1588
cartpole,fm_direct,FM adaptive direct (d2=1.0),19,1250,1.021190881729126,0.4161513149738312,115242,0.9681823253631592,0.40275171399116516,112503,0.14122222363948822,0.02011156640946865,20593,1.1534677743911743,0.5337610840797424,91910,2.5890910625457764,2.513096332550049,578,3.3614864349365234,2.3776071071624756,2161
cartpole,fm_nonadapt,FM non-adaptive (d2=0),0,300,2.1760988235473633,1.4445744752883911,115242,1.5430036783218384,0.9895055890083313,74090,0.5562814474105835,0.1012977808713913,11778,1.7295106649398804,1.181060791015625,62312,3.0833537578582764,2.491337776184082,124,3.316624402999878,2.6541099548339844,41028
cartpole,fm_nonadapt,FM non-adaptive (d2=0),1,350,1.7370189428329468,0.9759513139724731,115242,1.4877827167510986,0.7972897887229919,91386,0.2675434947013855,0.0556192584335804,10576,1.6474815607070923,0.9325227737426758,80810,1.65055513381958,0.8907482624053955,2006,2.787367820739746,2.1724305152893066,21850
cartpole,fm_nonadapt,FM non-adaptive (d2=0),2,400,1.428096055984497,0.6586371660232544,115242,1.228464126586914,0.5645799040794373,95864,0.30320486426353455,0.05929362028837204,12266,1.364223599433899,0.6574956774711609,83598,1.5098812580108643,0.6301454901695251,2239,2.5340187549591064,1.899780511856079,17139
cartpole,fm_nonadapt,FM non-adaptive (d2=0),3,450,1.5505949258804321,0.8116337060928345,115242,1.4181760549545288,0.7284224033355713,97929,0.23865057528018951,0.049357250332832336,10997,1.5673874616622925,0.8526152968406677,86932,1.4616456031799316,0.5786947011947632,4871,2.627664804458618,2.1223740577697754,12442
cartpole,fm_nonadapt,FM non-adaptive (d2=0),4,500,1.6730215549468994,0.9484553337097168,115242,1.5562599897384644,0.8918859958648682,98189,0.20654650032520294,0.04735814034938812,10371,1.7156563997268677,1.0281522274017334,87818,1.477294683456421,0.5394363403320312,7695,3.0590884685516357,2.7783539295196533,9358
cartpole,fm_nonadapt,FM non-adaptive (d2=0),5,550,1.5927095413208008,0.9055753946304321,115242,1.368820071220398,0.7768787145614624,95552,0.19909358024597168,0.053087543696165085,10749,1.5170859098434448,0.9048799276351929,84803,1.6491183042526245,0.7852737903594971,4596,2.992856979370117,2.4712162017822266,15094
cartpole,fm_nonadapt,FM non-adaptive (d2=0),6,600,1.5093412399291992,0.8085494041442871,115242,1.2924559116363525,0.6870592832565308,96630,0.24401754140853882,0.06483779847621918,12482,1.4479748010635376,0.8015921711921692,84148,1.7895634174346924,1.337682843208313,3039,2.8004233837127686,2.2566440105438232,15573
cartpole,fm_nonadapt,FM non-adaptive (d2=0),7,650,1.296525001525879,0.6124649047851562,115242,1.147613763809204,0.5337653756141663,99511,0.29371652007102966,0.0519828125834465,12889,1.274670124053955,0.6236188411712646,86622,1.889811635017395,1.257009506225586,2638,2.3087620735168457,1.8347413539886475,13093
cartpole,fm_nonadapt,FM non-adaptive (d2=0),8,700,1.3223876953125,0.6342244744300842,115242,1.2098510265350342,0.5721616744995117,99716,0.1679101139307022,0.04765455797314644,11345,1.3436145782470703,0.6621402502059937,88371,1.493741512298584,0.8104605674743652,4926,2.3014090061187744,1.9457120895385742,10600
cartpole,fm_nonadapt,FM non-adaptive (d2=0),9,750,1.1417992115020752,0.46304330229759216,115242,1.0319733619689941,0.41939520835876465,105529,0.2743094265460968,0.04483624920248985,16615,1.17355477809906,0.5169185996055603,88914,1.8918460607528687,1.395031452178955,1791,2.43522047996521,1.9493961334228516,7922
cartpole,fm_nonadapt,FM non-adaptive (d2=0),10,800,1.2741682529449463,0.5800486207008362,115242,1.1301710605621338,0.49999353289604187,100113,0.29721295833587646,0.050683312118053436,13477,1.2597451210021973,0.5923343300819397,86636,2.001373052597046,1.4688388109207153,2345,2.268432855606079,1.886156678199768,12784
cartpole,fm_nonadapt,FM non-adaptive (d2=0),11,850,1.2028394937515259,0.5165376663208008,115242,1.1117736101150513,0.4763781428337097,101272,0.11279630661010742,0.03882960230112076,11560,1.2404985427856445,0.5603535175323486,89712,1.381790041923523,0.6172982454299927,6915,2.334660053253174,2.0582778453826904,7055
cartpole,fm_nonadapt,FM non-adaptive (d2=0),12,900,1.1045117378234863,0.4411364495754242,115242,1.0110113620758057,0.4041040241718292,104167,0.09247409552335739,0.02908683381974697,14330,1.157528042793274,0.5004284977912903,89837,1.3814990520477295,0.6044906377792358,5605,2.6012516021728516,2.164799213409424,5470
cartpole,fm_nonadapt,FM non-adaptive (d2=0),13,950,1.1083462238311768,0.43807196617126465,115242,1.0173109769821167,0.40150749683380127,105584,0.10680165141820908,0.02695487067103386,15057,1.1687523126602173,0.5045560002326965,90527,1.6779865026474,0.8683024048805237,5763,2.733254909515381,2.397395133972168,3895
cartpole,fm_nonadapt,FM non-adaptive (d2=0),14,1000,1.0907255411148071,0.4498642086982727,115242,1.0128318071365356,0.4215965270996094,106499,0.10054366290569305,0.038262948393821716,14663,1.1584923267364502,0.5206307172775269,91836,1.667937159538269,0.9061098694801331,6346,3.023406505584717,2.6941816806793213,2397
cartpole,fm_nonadapt,FM non-adaptive (d2=0),15,1050,1.094114899635315,0.4423564672470093,115242,1.0036756992340088,0.40456464886665344,104338,0.09492742270231247,0.028022097423672676,14159,1.1463584899902344,0.49804529547691345,90179,1.3415194749832153,0.6391247510910034,5428,2.5720744132995605,2.2562575340270996,5476
cartpole,fm_nonadapt,FM non-adaptive (d2=0),16,1100,1.0873191356658936,0.43203312158584595,115242,0.9987806677818298,0.3939124345779419,105374,0.07373720407485962,0.02828962542116642,15051,1.152925729751587,0.4913821518421173,90323,1.428966999053955,0.72165846824646,4754,2.594053268432617,2.213832139968872,5114
cartpole,fm_nonadapt,FM non-adaptive (d2=0),17,1150,1.0789239406585693,0.41738075017929077,115242,0.9899308085441589,0.3827146887779236,105640,0.08533957600593567,0.02849731594324112,14949,1.1390386819839478,0.47726374864578247,90691,1.3977515697479248,0.7175657749176025,4742,2.7022483348846436,2.3259713649749756,4860
cartpole,fm_nonadapt,FM non-adaptive (d2=0),18,1200,1.054731845855713,0.4062209725379944,115242,0.9643429517745972,0.36988452076911926,106285,0.0988398864865303,0.028170689940452576,16420,1.1224864721298218,0.4730829894542694,89865,1.766489863395691,0.9065235257148743,3875,2.402414083480835,2.0126705169677734,5082
cartpole,fm_nonadapt,FM non-adaptive (d2=0),19,1250,1.0620229244232178,0.41334766149520874,115242,0.9687981605529785,0.371313214302063,105122,0.09272225946187973,0.027285095304250717,15648,1.1220139265060425,0.47316259145736694,89474,1.4523812532424927,0.7206882238388062,4087,2.421973466873169,1.9724615812301636,6033
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),0,300,2.135183811187744,1.454014539718628,115242,1.6961588859558105,1.1018770933151245,81995,0.49284180998802185,0.10289667546749115,11373,1.8899413347244263,1.295417070388794,70622,2.010249614715576,1.0897023677825928,2413,3.312434196472168,2.787618637084961,30834
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),1,400,1.8383136987686157,1.2138793468475342,115242,1.6910548210144043,1.0127229690551758,88181,0.2924250364303589,0.09265823662281036,10869,1.8876827955245972,1.1906853914260864,77312,1.368027925491333,0.7957494258880615,1697,2.381742477416992,2.054753303527832,25364
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),2,500,2.323824644088745,1.673201560974121,115242,2.1015772819519043,1.4642572402954102,90616,0.6985596418380737,0.0895775854587555,13635,2.3500821590423584,1.6870790719985962,76981,3.1529412269592285,2.592587947845459,10203,3.1336214542388916,2.7406673431396484,14423
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),3,600,1.4085066318511963,0.7403431534767151,115242,1.2818032503128052,0.6440768241882324,96420,0.331609845161438,0.06150568276643753,11698,1.4130011796951294,0.7450069189071655,84722,1.4948819875717163,0.5971931219100952,1551,2.108104944229126,1.7372148036956787,17271
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),4,700,1.507574200630188,0.8478724956512451,115242,1.3624053001403809,0.7116608023643494,96096,0.3350382149219513,0.06533167511224747,12217,1.5120415687561035,0.8370806574821472,83879,1.5710468292236328,0.8316544890403748,1532,2.2940452098846436,1.957892894744873,17614
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),5,800,1.2528810501098633,0.6532690525054932,115242,1.1003389358520508,0.5539390444755554,96393,0.2749844193458557,0.06351646780967712,12409,1.2222884893417358,0.6474759578704834,83984,1.4944170713424683,0.7626073360443115,1653,2.084744691848755,1.764630913734436,17196
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),6,900,1.6445728540420532,1.010573387145996,115242,1.5015009641647339,0.8230465054512024,86207,0.24106183648109436,0.07873176783323288,11075,1.6872987747192383,0.9651663303375244,75132,3.2470145225524902,3.0461130142211914,150,2.063248634338379,1.7354830503463745,28885
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),7,1000,1.3847413063049316,0.7399370670318604,115242,1.2497367858886719,0.6304624676704407,97373,0.2329166978597641,0.06499389559030533,12092,1.3939117193222046,0.7370014786720276,85281,1.9074734449386597,1.436341643333435,1877,2.1454105377197266,1.797349452972412,15992
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),8,1100,1.2889606952667236,0.6837918162345886,115242,1.121622920036316,0.5696676969528198,93494,0.23105798661708832,0.06750421971082687,11061,1.2411202192306519,0.6518868803977966,82433,3.1272847652435303,3.101262092590332,152,2.0004653930664062,1.5721027851104736,21596
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),9,1200,1.2196663618087769,0.599986732006073,115242,1.059963345527649,0.5104753971099854,95843,0.22313016653060913,0.061349354684352875,12283,1.1829745769500732,0.5950614213943481,83560,2.6258726119995117,2.100526809692383,82,2.0060765743255615,1.472594976425171,19317
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),10,1300,1.102568507194519,0.5025189518928528,115242,0.977938711643219,0.4530080258846283,103248,0.21684229373931885,0.05269947275519371,13825,1.0956060886383057,0.5485889315605164,89423,1.675486445426941,0.9100551605224609,4085,2.433634042739868,2.0387561321258545,7909
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),11,1400,1.0833520889282227,0.48609548807144165,115242,0.967779815196991,0.44613271951675415,102585,0.13938282430171967,0.04692020267248154,12407,1.0817536115646362,0.5313184261322021,90178,1.576343059539795,0.7559164762496948,7075,2.582470655441284,2.2678871154785156,5582
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),12,1500,0.9815973043441772,0.4363265335559845,115242,0.8675981760025024,0.4023846983909607,104226,0.13482919335365295,0.03524849936366081,14401,0.9850777387619019,0.49715039134025574,89825,1.5454399585723877,0.5944833755493164,6100,2.698894500732422,2.3232040405273438,4916
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),13,1600,1.1119384765625,0.4998185634613037,115242,0.9833783507347107,0.44584763050079346,102384,0.18353171646595,0.053585074841976166,13011,1.0998207330703735,0.5350236296653748,89373,1.531054973602295,0.7488849759101868,4347,2.444401502609253,2.0465924739837646,8511
cartpole,fm_disp_greedy_d05,FM dispersion greedy (d2=0.5),14,1700,1.0711647272109985,0.47289150953292847,115242,0.9594258666038513,0.4325339198112488,105045,0.2549384832382202,0.039349135011434555,14864,1.0755423307418823,0.5314551591873169,90181,1.7757714986801147,0.9255958795547485,5569,2.759507656097412,2.4517576694488525,4628
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),0,300,2.135183811187744,1.454014539718628,115242,1.6961588859558105,1.1018770933151245,81995,0.49284180998802185,0.10289667546749115,11373,1.8899413347244263,1.295417070388794,70622,2.010249614715576,1.0897023677825928,2413,3.312434196472168,2.787618637084961,30834
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),1,400,1.7729825973510742,1.1538594961166382,115242,1.551316738128662,0.933015763759613,87628,0.2883729338645935,0.08398537337779999,11145,1.735351324081421,1.10044527053833,76483,1.4656513929367065,0.8388750553131104,1533,2.535808563232422,2.1272671222686768,26081
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),2,500,2.3872430324554443,1.7627922296524048,115242,2.138207197189331,1.4459211826324463,83767,1.2241986989974976,0.11619789153337479,15425,2.3445019721984863,1.6582026481628418,68342,2.5977654457092285,1.0908164978027344,4182,3.119319200515747,2.724154472351074,27293
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),3,600,1.6175960302352905,0.9893916845321655,115242,1.488871455192566,0.8462560772895813,92215,0.23016297817230225,0.06866434216499329,9958,1.6412501335144043,0.9718611240386963,82257,1.107256293296814,0.398046612739563,1023,2.1807861328125,1.8281736373901367,22004
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),4,700,1.7340412139892578,1.0859172344207764,115242,1.5681003332138062,0.918637752532959,91626,0.272293359041214,0.07336243242025375,12037,1.7640774250030518,1.0741132497787476,79589,1.5240764617919922,0.8014478087425232,1685,2.4434611797332764,2.0865843296051025,21931
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),5,800,1.839422583580017,1.1229596138000488,115242,1.5869873762130737,0.9140521883964539,90638,0.5724345445632935,0.09424752742052078,15421,1.7949910163879395,1.1034159660339355,75217,2.4318506717681885,1.7777893543243408,2881,2.814124584197998,2.4514882564544678,21723
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),6,900,1.2821241617202759,0.6468983888626099,115242,1.1268380880355835,0.5365113019943237,94577,0.2681683301925659,0.06359762698411942,12427,1.2567307949066162,0.6285796165466309,82150,3.414179563522339,3.4860873222351074,204,1.9786475896835327,1.552262783050537,20461
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),7,1000,1.1305607557296753,0.5496659874916077,115242,0.9981487989425659,0.48237916827201843,99994,0.24034036695957184,0.05603426694869995,13240,1.1138020753860474,0.5638705492019653,86754,1.713098168373108,1.2132530212402344,1654,2.0336709022521973,1.6612544059753418,13594
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),8,1100,1.1862736940383911,0.5725298523902893,115242,1.0496920347213745,0.49846798181533813,98775,0.23833951354026794,0.05300621688365936,12164,1.1636415719985962,0.5814345479011536,86611,1.3407535552978516,0.7708125114440918,1526,2.0734376907348633,1.6570513248443604,14941
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),9,1200,1.1087702512741089,0.5024294257164001,115242,0.9655438661575317,0.44979187846183777,101592,0.18276050686836243,0.05228221416473389,12868,1.0790739059448242,0.5343891978263855,88724,1.4360921382904053,0.6018208265304565,3736,2.453110933303833,2.049644947052002,9914
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),10,1300,1.1689473390579224,0.5602216720581055,115242,1.041253685951233,0.487027108669281,100718,0.2924153208732605,0.0567602775990963,13713,1.159279465675354,0.5789140462875366,87005,1.7681868076324463,1.0665892362594604,1637,2.0908141136169434,1.6512317657470703,12887
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),11,1400,1.1516817808151245,0.5397316217422485,115242,1.0307629108428955,0.4866052269935608,99796,0.15124818682670593,0.04974835738539696,10965,1.1393272876739502,0.5712729692459106,88831,1.3104877471923828,0.47823286056518555,5600,2.286954641342163,1.9113787412643433,9846
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),12,1500,1.0996342897415161,0.5073199272155762,115242,0.964508056640625,0.45191434025764465,101323,0.138286754488945,0.046238698065280914,12480,1.0805693864822388,0.5466216206550598,88843,1.458416223526001,0.5982032418251038,5664,2.5120208263397217,2.133812665939331,8255
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),13,1600,1.0527269840240479,0.4710496664047241,115242,0.9304720163345337,0.4139205813407898,105167,0.30422747135162354,0.05233313888311386,17014,1.0513405799865723,0.5096919536590576,88153,2.2362983226776123,1.7304199934005737,1651,2.3470184803009033,1.9261966943740845,8424
cartpole,fm_disp_gdiv_d05,FM dispersion greedy-diverse (d2=0.5),14,1700,1.0239919424057007,0.4633517861366272,115242,0.8919598460197449,0.40773436427116394,102955,0.18005910515785217,0.03981602564454079,15141,1.0147066116333008,0.5071223974227905,87814,1.507397174835205,0.6543656587600708,3460,2.374480962753296,1.9408844709396362,8827
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),0,300,2.135183811187744,1.454014539718628,115242,1.6961588859558105,1.1018770933151245,81995,0.49284180998802185,0.10289667546749115,11373,1.8899413347244263,1.295417070388794,70622,2.010249614715576,1.0897023677825928,2413,3.312434196472168,2.787618637084961,30834
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),1,400,2.731294870376587,2.223641872406006,115242,2.19325852394104,1.687414288520813,72342,1.626795768737793,0.2365463823080063,18565,2.3888139724731445,1.990004301071167,53777,2.7292284965515137,2.502403736114502,210,3.6430561542510986,3.0947093963623047,42690
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),2,500,1.9206008911132812,1.1947033405303955,115242,1.7093405723571777,1.080601453781128,93548,0.14543397724628448,0.06836044043302536,9619,1.8885780572891235,1.2176340818405151,83929,1.8964040279388428,0.8426011800765991,10304,3.6776084899902344,3.6920225620269775,11390
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),3,600,1.3901954889297485,0.7157993316650391,115242,1.2669583559036255,0.638713538646698,98143,0.20618955790996552,0.05713362246751785,10669,1.396337866783142,0.7293476462364197,87474,1.385567307472229,0.5471748113632202,3864,2.305401563644409,1.9972563982009888,13235
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),4,700,1.313206672668457,0.6565650701522827,115242,1.1636557579040527,0.5618516206741333,98266,0.2687453031539917,0.05767335370182991,12927,1.2992154359817505,0.652285635471344,85339,1.8552494049072266,1.3573683500289917,1814,2.2176055908203125,1.8259385824203491,15162
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),5,800,1.4429975748062134,0.8106832504272461,115242,1.2943426370620728,0.6824750900268555,96392,0.2592523694038391,0.0658855140209198,12022,1.4418343305587769,0.7936511039733887,84370,1.4704241752624512,0.8288987874984741,1499,2.266467332839966,1.9453340768814087,17351
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),6,900,1.4222359657287598,0.7742705345153809,115242,1.2883353233337402,0.666317343711853,97937,0.21937498450279236,0.06639997661113739,12820,1.4493383169174194,0.781054675579071,85117,1.7484235763549805,1.2105090618133545,1972,2.235553503036499,1.9165194034576416,15333
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),7,1000,1.1355265378952026,0.5371286273002625,115242,1.0159832239151,0.47821858525276184,101185,0.1521579623222351,0.05251714214682579,12473,1.1374377012252808,0.5641111135482788,88712,1.3601351976394653,0.6950489282608032,4090,2.2569632530212402,1.8724371194839478,9967
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),8,1100,1.067059874534607,0.47716447710990906,115242,0.9376060962677002,0.4174734354019165,104344,0.23722706735134125,0.04720035195350647,16273,1.0670161247253418,0.5152038931846619,88071,1.9278680086135864,1.3988112211227417,1429,2.3636722564697266,1.9256019592285156,9469
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),9,1200,1.1532368659973145,0.5304113626480103,115242,1.0062541961669922,0.46708741784095764,99352,0.14789722859859467,0.04565129056572914,11576,1.1194552183151245,0.549971342086792,87776,1.3092213869094849,0.5322772264480591,4243,2.350212812423706,1.9374419450759888,11647
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),10,1300,1.0851092338562012,0.4921627342700958,115242,0.9583421349525452,0.435548335313797,101570,0.12025123834609985,0.045507218688726425,13162,1.083115577697754,0.5255719423294067,88408,1.4076472520828247,0.7076212167739868,4362,2.3169898986816406,1.9083399772644043,9310
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),11,1400,1.051437258720398,0.4599582552909851,115242,0.9269848465919495,0.40970414876937866,100092,0.10784958302974701,0.03535815328359604,12103,1.0396578311920166,0.49407532811164856,87989,1.2504684925079346,0.46804913878440857,6795,2.3804965019226074,1.9905219078063965,8355
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),12,1500,1.0921827554702759,0.4847016930580139,115242,0.9678524136543274,0.43588754534721375,102584,0.14114651083946228,0.04317830130457878,13118,1.0890684127807617,0.5251818895339966,89466,1.598509669303894,0.8122173547744751,5471,2.481384515762329,2.1100406646728516,7187
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),13,1600,1.0148104429244995,0.4383600354194641,115242,0.8896928429603577,0.38897985219955444,104554,0.1461620330810547,0.043587975203990936,15557,1.0196647644042969,0.48594385385513306,88997,1.617836356163025,0.8880442380905151,3343,2.5213615894317627,2.0380961894989014,7345
cartpole,fm_disp_prop_d05,FM dispersion proportional (d2=0.5),14,1700,1.0031126737594604,0.4424787759780884,115242,0.8953366875648499,0.40727877616882324,104275,0.14424899220466614,0.04201665148139,14225,1.0139843225479126,0.5025553703308105,90050,1.4466819763183594,0.5531156659126282,5306,2.5725817680358887,2.163820743560791,5661
cartpole,fm_disp_greedy_d10,FM dispersion greedy (d2=1.0),0,300,2.135183811187744,1.454014539718628,115242,1.6961588859558105,1.1018770933151245,81995,0.49284180998802185,0.10289667546749115,11373,1.8899413347244263,1.295417070388794,70622,2.010249614715576,1.0897023677825928,2413,3.312434196472168,2.787618637084961,30834
cartpole,fm_disp_greedy_d10,FM dispersion greedy (d2=1.0),1,400,2.566084623336792,1.8883533477783203,115242,2.304286003112793,1.5382041931152344,78589,1.3256440162658691,0.1501651108264923,12651,2.4920504093170166,1.7238346338272095,65938,2.364678144454956,1.2503764629364014,2908,3.193145990371704,2.839905023574829,33745
cartpole,fm_disp_greedy_d10,FM dispersion greedy (d2=1.0),2,500,2.0376486778259277,1.2781717777252197,115242,1.795678973197937,1.0865942239761353,86839,0.3069021999835968,0.06300167739391327,9455,1.977582335472107,1.2338838577270508,77384,2.0601861476898193,0.510997474193573,6980,3.0111372470855713,2.677443027496338,21423
