system,arm,selection_rule,d2_ratio,epoch,train_traj,n_total,f1,sep_pct,tpr,fpr,tnr,fnr,invalid_pct,uncertain_pct,full_mean_of_means,full_mean_of_medians,full_mean_of_p90s,full_median_of_means,full_median_of_medians,full_median_of_p90s,full_p90_of_means,full_p90_of_medians,full_p90_of_p90s,certain_success_mean_of_means,certain_success_mean_of_medians,certain_success_mean_of_p90s,certain_success_median_of_means,certain_success_median_of_medians,certain_success_median_of_p90s,certain_success_p90_of_means,certain_success_p90_of_medians,certain_success_p90_of_p90s,certain_failure_mean_of_means,certain_failure_mean_of_medians,certain_failure_mean_of_p90s,certain_failure_median_of_means,certain_failure_median_of_medians,certain_failure_median_of_p90s,certain_failure_p90_of_means,certain_failure_p90_of_medians,certain_failure_p90_of_p90s
pendulum,entropy_tiebreak,greedy_diverse,0.5,5,600,48770,0.9960094424460431,0.0370309616567562,0.9935523660013456,0.0009269431474869541,0.999073056852513,0.006447633998654407,0.03588271478367849,0.0011482468730777118,0.08747398853302002,0.06134002283215523,0.19079574942588806,0.01490020751953125,0.011232905089855194,0.02264973893761635,0.1562519073486328,0.0443887785077095,0.15824246406555176,0.03335181251168251,0.022457189857959747,0.06712546944618225,0.01720891147851944,0.013664638623595238,0.028774812817573547,0.06002061814069748,0.04179389774799347,0.07799278944730759,0.0814078152179718,0.051200028508901596,0.18645049631595612,0.01165841519832611,0.009008911438286304,0.016538258641958237,0.15544940531253815,0.03349381685256958,0.1444794237613678
pendulum,entropy_tiebreak,greedy_diverse,0.5,6,700,48770,0.9994668217730599,0.3978675415214271,0.998934211801182,0.0,1.0,0.001065788198817944,0.3976624974369489,0.0002050440844781628,0.24987994134426117,0.1802586168050766,0.5385667681694031,0.08792045712471008,0.06067389249801636,0.1324152648448944,0.7180783748626709,0.19722813367843628,2.084653615951538,0.0794457197189331,0.05297942832112312,0.1283218264579773,0.06380758434534073,0.048340804874897,0.10402731597423553,0.1394929438829422,0.07746242731809616,0.1639106273651123,0.11207623779773712,0.06012088432908058,0.2597886025905609,0.0705195888876915,0.05544578284025192,0.11720363795757294,0.2208821177482605,0.07643633335828781,0.21359381079673767
pendulum,entropy_tiebreak,greedy_diverse,0.5,7,800,48770,0.9939871985517553,0.11802337502563051,0.9880462724935732,0.0,1.0,0.011953727506426735,0.10752511790034858,0.010498257125281936,0.14317575097084045,0.09343626350164413,0.33468854427337646,0.0401504784822464,0.030627496540546417,0.06379351019859314,0.4175214469432831,0.08285562694072723,2.002937078475952,0.049233727157115936,0.03511229157447815,0.0840182676911354,0.03711603581905365,0.02987181954085827,0.06306887418031693,0.08821004629135132,0.05984653905034065,0.11132391542196274,0.13817520439624786,0.08628861606121063,0.32623887062072754,0.03472331166267395,0.028412964195013046,0.0558798648416996,0.3917780816555023,0.06644972413778305,2.0651042461395264
pendulum,entropy_tiebreak,greedy_diverse,0.5,8,900,48770,0.9952489387422337,0.039573508304285424,0.9947176173082326,0.0025822000344293337,0.9974177999655707,0.00528238269176735,0.03178183309411523,0.0077916752101701865,0.10932543873786926,0.06840746849775314,0.255868524312973,0.022385340183973312,0.016112837940454483,0.03451426327228546,0.28087377548217773,0.05620637163519859,1.6321437358856201,0.04721834883093834,0.031089289113879204,0.08962325751781464,0.02111511304974556,0.015871424227952957,0.03386905789375305,0.08073301613330841,0.050474025309085846,0.08179381489753723,0.11077281087636948,0.06051694229245186,0.273677796125412,0.021161189302802086,0.015364151448011398,0.03259895369410515,0.31156083941459656,0.05035192891955376,2.0295636653900146
pendulum,entropy_tiebreak,greedy_diverse,0.5,9,1000,48770,0.9974424552429668,0.11082632766044699,0.9995118379301928,0.0028172146643437,0.9971827853356563,0.000488162069807176,0.10032807053516506,0.010498257125281936,0.15390025079250336,0.11853029578924179,0.32310932874679565,0.04511384293437004,0.03442353755235672,0.06565132737159729,0.38662150502204895,0.09481706470251083,2.02219557762146,0.06570643186569214,0.052129652351140976,0.11810940504074097,0.0465664342045784,0.03758495673537254,0.07241308689117432,0.09907957911491394,0.07490791380405426,0.14519871771335602,0.14178283512592316,0.09846599400043488,0.31531596183776855,0.037737324833869934,0.03013100102543831,0.056952282786369324,0.3798564672470093,0.06204681098461151,2.0756311416625977
pendulum,entropy_tiebreak,greedy_diverse,0.5,10,1100,48770,0.9957858769931663,0.03641582940332171,0.9917196007259528,6.811525100469996e-05,0.9999318847489953,0.008280399274047187,0.014804182899323354,0.02161164650399836,0.10575931519269943,0.06298540532588959,0.2562633156776428,0.021006790921092033,0.015176843851804733,0.031111808493733406,0.290147066116333,0.05306263267993927,1.6692674160003662,0.03687417134642601,0.022219760343432426,0.07239839434623718,0.020252592861652374,0.015916716307401657,0.03182532638311386,0.07676120847463608,0.048964157700538635,0.07624019682407379,0.11968343704938889,0.0650215819478035,0.30492931604385376,0.019727181643247604,0.013647172600030899,0.028277331963181496,0.3885647654533386,0.048527032136917114,2.06103253364563
pendulum,entropy_tiebreak,greedy_diverse,0.5,11,1200,48770,0.9978751735274952,0.03325815050235801,0.9959846171247596,0.0001357496775945157,0.9998642503224054,0.004015382875240357,0.010826327660446996,0.02243182284191101,0.07269720733165741,0.042795535176992416,0.17247653007507324,0.01718951389193535,0.012520918622612953,0.027617454528808594,0.12140625715255737,0.0451047345995903,0.13096964359283447,0.02721908874809742,0.018721111118793488,0.05278048291802406,0.01515390258282423,0.011721773073077202,0.024402689188718796,0.057645104825496674,0.04514220356941223,0.07740883529186249,0.08595118671655655,0.04690051078796387,0.2103845775127411,0.017431573942303658,0.012260448187589645,0.02786806784570217,0.18290768563747406,0.04016727954149246,0.19401459395885468
pendulum,entropy_tiebreak,greedy_diverse,0.5,12,1300,48770,0.9960645849424399,0.33860980110723804,0.9999261556638606,0.005664208613871968,0.994335791386128,7.38443361394181e-05,0.33698995283986055,0.0016198482673774862,0.20332275331020355,0.14657528698444366,0.43448877334594727,0.09187893569469452,0.06891225278377533,0.1367187798023224,0.5231621265411377,0.1768428236246109,2.075645685195923,0.09267286956310272,0.07815242558717728,0.17099529504776,0.06904143840074539,0.05797574669122696,0.11419835686683655,0.135091632604599,0.11123089492321014,0.19629399478435516,0.16056117415428162,0.08404577523469925,0.3838340640068054,0.06967543810606003,0.049386970698833466,0.09721245616674423,0.4437842071056366,0.08385838568210602,2.1110079288482666
pendulum,entropy_tiebreak,greedy_diverse,0.5,13,1400,48770,0.9953131142088235,0.07488209965142506,0.9986650485436893,0.004644179062783714,0.9953558209372163,0.0013349514563106796,0.0731802337502563,0.0017018659011687513,0.0913403332233429,0.060906171798706055,0.20116296410560608,0.031750090420246124,0.023244038224220276,0.05018679052591324,0.15605778992176056,0.07063215970993042,0.16025634109973907,0.055982235819101334,0.045701514929533005,0.10422397404909134,0.023583732545375824,0.020427988842129707,0.03847240284085274,0.09094569087028503,0.06952926516532898,0.12091843038797379,0.08953883498907089,0.05101288855075836,0.2092546969652176,0.033663056790828705,0.02320527657866478,0.05281573906540871,0.162521094083786,0.05991141498088837,0.15192267298698425
pendulum,entropy_tiebreak,greedy_diverse,0.5,14,1500,48770,0.9973888857353693,0.03235595653065409,0.994960362400906,0.00010158472165786265,0.9998984152783421,0.005039637599093998,0.007709657576378921,0.02464629895427517,0.07072698324918747,0.04371325299143791,0.16086174547672272,0.020495425909757614,0.013929173350334167,0.03056601993739605,0.10670369863510132,0.04659073427319527,0.12265152484178543,0.026538746431469917,0.01963651552796364,0.042402639985084534,0.01500433124601841,0.011750992387533188,0.024630406871438026,0.06130820885300636,0.04803449660539627,0.08124484866857529,0.08248733729124069,0.0473455972969532,0.1961776316165924,0.02295800670981407,0.014996519312262535,0.03365437686443329,0.15058618783950806,0.04278280958533287,0.17253302037715912
pendulum,entropy_tiebreak,greedy_diverse,0.5,15,1600,48770,0.9960515779882375,0.018228419110108675,0.9924071526822559,0.00016831616508449472,0.9998316838349155,0.007592847317744154,0.008078736928439615,0.010149682181669058,0.07536166906356812,0.04475720226764679,0.17638100683689117,0.020228441804647446,0.014466607011854649,0.032032884657382965,0.11836019903421402,0.04667606204748154,0.11930976808071136,0.028088662773370743,0.02018154412508011,0.04979649931192398,0.01530502364039421,0.01258478406816721,0.025057796388864517,0.0612591877579689,0.048712220042943954,0.07729154825210571,0.0917133241891861,0.05228874459862709,0.2188936471939087,0.02308272197842598,0.015329338610172272,0.036994580179452896,0.20083047449588776,0.04206515848636627,0.19033774733543396
pendulum,entropy_tiebreak,greedy_diverse,0.5,16,1700,48770,0.9884165510209861,0.02210375230674595,0.9770983817682961,0.0,1.0,0.0229016182317039,0.003301209760098421,0.018802542546647528,0.07541243731975555,0.043689288198947906,0.17705096304416656,0.020273666828870773,0.01385426614433527,0.029430709779262543,0.1278219074010849,0.04089168459177017,0.10550293326377869,0.02461215853691101,0.016985705122351646,0.03843974694609642,0.012149035930633545,0.00955879781395197,0.019433943554759026,0.058716271072626114,0.045433782041072845,0.0662708580493927,0.09899328649044037,0.05783775821328163,0.23371630907058716,0.02570877969264984,0.017114946618676186,0.03792135417461395,0.22766588628292084,0.03872117027640343,0.3677096962928772
pendulum,entropy_tiebreak,greedy_diverse,0.5,17,1800,48770,0.9895487453051004,0.00600779167521017,0.9793136885201745,0.0,1.0,0.02068631147982546,0.00036907935206069307,0.005638712323149477,0.06567574292421341,0.04014246538281441,0.1536954939365387,0.015916312113404274,0.011162502691149712,0.023922555148601532,0.07935565710067749,0.03671698644757271,0.08659336715936661,0.021474944427609444,0.015467450022697449,0.0337488055229187,0.00942894909530878,0.00737407524138689,0.014955687336623669,0.05404216796159744,0.04340769350528717,0.0667199194431305,0.08966663479804993,0.05434051528573036,0.216056227684021,0.01921164244413376,0.013727649115025997,0.031480200588703156,0.18393786251544952,0.031641844660043716,0.15168242156505585
pendulum,entropy_tiebreak,greedy_diverse,0.5,18,1900,48770,0.9957977497627762,0.0220422390814025,0.9983691220440337,0.004266211604095563,0.9957337883959044,0.0016308779559662953,0.01972524092679926,0.0023169981546032397,0.07381104677915573,0.050417691469192505,0.15973185002803802,0.027537234127521515,0.022300612181425095,0.04121873900294304,0.09110251814126968,0.049778830260038376,0.10444547235965729,0.05286377668380737,0.044745072722435,0.0957752987742424,0.03172479569911957,0.027184177190065384,0.049395859241485596,0.06905952841043472,0.057045940309762955,0.09225728362798691,0.07411592453718185,0.04278291016817093,0.17204409837722778,0.024513037875294685,0.01876407489180565,0.03505367785692215,0.10942582786083221,0.038775525987148285,0.10748908668756485
pendulum,entropy_tiebreak,greedy_diverse,1.0,0,100,48770,0.8525957972805933,0.3940742259585811,0.7430649070832211,0.0,1.0,0.2569350929167789,0.3940742259585811,0.0,0.3161359131336212,0.2688165605068207,0.5606136918067932,0.07804478704929352,0.05413585901260376,0.1133141741156578,1.139876365661621,1.3369768857955933,2.056396245956421,0.09630018472671509,0.06470614671707153,0.16517913341522217,0.07607599347829819,0.05991647019982338,0.11801662296056747,0.1697174459695816,0.09006558358669281,0.19673021137714386,0.18367503583431244,0.14315544068813324,0.3118731677532196,0.04543796926736832,0.035707175731658936,0.07392378151416779,0.35344797372817993,0.06950857490301132,2.0582334995269775
pendulum,entropy_tiebreak,greedy_diverse,1.0,1,200,48770,0.9407615688891007,0.24047570227598933,0.8881490146675065,0.0,1.0,0.11185098533249348,0.24047570227598933,0.0,0.2826043665409088,0.23464111983776093,0.5119917988777161,0.06292609870433807,0.04317355901002884,0.09122557193040848,1.0035017728805542,0.5887170433998108,2.0734899044036865,0.0641932263970375,0.048775848001241684,0.10511273890733719,0.051962871104478836,0.03982250392436981,0.07991546392440796,0.11433733254671097,0.08603034913539886,0.15216539800167084,0.2101127952337265,0.16294129192829132,0.35536715388298035,0.04624611884355545,0.03499036282300949,0.07131034135818481,0.47207680344581604,0.0805090144276619,2.0729942321777344
pendulum,entropy_tiebreak,greedy_diverse,1.0,2,300,48770,0.9837573016770302,0.17129382817305722,0.9680338203663873,0.0,1.0,0.031966179633612694,0.17108878408857905,0.0002050440844781628,0.24139942228794098,0.20766083896160126,0.42184773087501526,0.041396014392375946,0.03185560926795006,0.06479053199291229,0.8452711701393127,0.3142656087875366,2.0314154624938965,0.04418240487575531,0.035735905170440674,0.0775122344493866,0.03668587654829025,0.02982366271317005,0.06519819796085358,0.07683247327804565,0.06324487179517746,0.12154893577098846,0.1823023110628128,0.1431070864200592,0.33728277683258057,0.03324734792113304,0.027972839772701263,0.05349859222769737,0.4523243010044098,0.06723453104496002,2.108232021331787
pendulum,entropy_tiebreak,greedy_diverse,1.0,3,400,48770,0.993918918918919,0.29704736518351443,0.9985189756248072,0.009624958513109858,0.9903750414868902,0.0014810243751928417,0.29643223293008,0.0006151322534344885,0.36977076530456543,0.35299327969551086,0.5154218077659607,0.049175139516592026,0.038753755390644073,0.0824849084019661,1.761871337890625,1.9835782051086426,2.068469285964966,0.06114239990711212,0.05190952867269516,0.09996159374713898,0.02901952527463436,0.02331451326608658,0.05143161490559578,0.07711402326822281,0.060111165046691895,0.11824549734592438,0.12979631125926971,0.1172676831483841,0.17923606932163239,0.038832422345876694,0.03263011574745178,0.06550679355859756,0.0983068123459816,0.07198216766119003,0.15189474821090698
pendulum,entropy_tiebreak,greedy_diverse,1.0,4,500,48770,0.7916250380087745,0.5428337092474882,0.6713822575891542,0.038629069234296196,0.9613709307657038,0.32861774241084585,0.4909985646914087,0.05183514455607956,0.514919102191925,0.4779088497161865,0.7563914656639099,0.14819008111953735,0.1169588640332222,0.21285121142864227,2.0720772743225098,2.0694711208343506,2.3028151988983154,0.1426931470632553,0.12443573027849197,0.2062082588672638,0.0610014945268631,0.049250759184360504,0.10772877931594849,0.13739706575870514,0.08609703928232193,0.18050935864448547,0.21711894869804382,0.17781004309654236,0.40853196382522583,0.10465036332607269,0.0843413844704628,0.16761644184589386,0.44478654861450195,0.12711118161678314,1.9834399223327637
pendulum,entropy_tiebreak,greedy_diverse,1.0,5,600,48770,0.9960363582178512,0.2453557514865696,0.9946431760014285,0.002149677548367745,0.9978503224516323,0.005356823998571514,0.2429362312897273,0.002419520196842321,0.27848443388938904,0.24380679428577423,0.44756805896759033,0.04249051958322525,0.031633518636226654,0.06298437714576721,0.8914754986763,0.4402258098125458,2.0723719596862793,0.041099149733781815,0.027106329798698425,0.09319331496953964,0.019800083711743355,0.01607346348464489,0.03521030768752098,0.064783476293087,0.04234764352440834,0.08495654910802841,0.09815266728401184,0.06127581372857094,0.21349821984767914,0.04143844544887543,0.0317608080804348,0.0602889358997345,0.15892428159713745,0.0741257518529892,0.1701844483613968
pendulum,entropy_tiebreak,greedy_diverse,1.0,6,700,48770,0.9968472507448009,0.19099856469140866,0.9969914371673224,0.002570925984394028,0.997429074015606,0.003008562832677621,0.18857904449456633,0.002419520196842321,0.23647437989711761,0.19722530245780945,0.416465163230896,0.041716285049915314,0.03136515989899635,0.06587620824575424,0.7707895040512085,0.19155347347259521,2.065423011779785,0.04016963019967079,0.026549549773335457,0.08910071104764938,0.01910034567117691,0.01562379952520132,0.03414024040102959,0.05852257087826729,0.03285989537835121,0.07662694156169891,0.08415303379297256,0.048424992710351944,0.19344696402549744,0.04822426289319992,0.038048647344112396,0.07802632451057434,0.13490912318229675,0.07406134158372879,0.1730562150478363
pendulum,entropy_tiebreak,greedy_diverse,1.0,7,800,48770,0.9932965299684542,0.2656346114414599,0.9988670480938084,0.01200308336086334,0.9879969166391367,0.0011329519061915822,0.26389173672339555,0.001742874718064384,0.2616780698299408,0.22430135309696198,0.42911630868911743,0.05262546241283417,0.035890959203243256,0.07704821228981018,0.7292565703392029,0.47893181443214417,2.0490469932556152,0.06286651641130447,0.04927767440676689,0.10892611742019653,0.022234849631786346,0.017133386805653572,0.03832905739545822,0.0710425153374672,0.05293658375740051,0.10778762400150299,0.12065982073545456,0.07741932570934296,0.225721076130867,0.04781656712293625,0.031693845987319946,0.06618697941303253,0.21364670991897583,0.07304020971059799,0.26715388894081116
pendulum,entropy_tiebreak,greedy_diverse,1.0,8,900,48770,0.9825584786793443,0.26149272093500103,0.9657149409471391,0.0,1.0,0.03428505905286091,0.24775476727496412,0.013737953660036908,0.27202335000038147,0.22936511039733887,0.4677460193634033,0.05384809523820877,0.038391318172216415,0.07638245820999146,0.807315468788147,0.40776944160461426,2.069373846054077,0.026797262951731682,0.01911148801445961,0.05472549423575401,0.013251971453428268,0.011289834044873714,0.02333908900618553,0.05683038756251335,0.046410467475652695,0.07914438098669052,0.15656393766403198,0.08343210816383362,0.39843112230300903,0.05695870518684387,0.03865671157836914,0.08232469111680984,0.4990440011024475,0.09473370015621185,2.056600332260132
pendulum,entropy_tiebreak,greedy_diverse,1.0,9,1000,48770,0.9961981376384375,0.1950994463809719,0.9930792046578051,0.0005700983419639888,0.999429901658036,0.0069207953421948805,0.1889071150297314,0.006192331351240516,0.206960991024971,0.16785693168640137,0.3803616762161255,0.045486487448215485,0.030228298157453537,0.0655878409743309,0.5758536458015442,0.22158095240592957,2.0632834434509277,0.030651412904262543,0.023163454607129097,0.058413200080394745,0.01705612987279892,0.014258135110139847,0.03054661676287651,0.059384677559137344,0.04840276762843132,0.08573450893163681,0.1481410712003708,0.09351405501365662,0.3359871506690979,0.05276499316096306,0.03085004724562168,0.07049994170665741,0.3846157491207123,0.08577276021242142,2.0552117824554443
pendulum,entropy_tiebreak,greedy_diverse,1.0,10,1100,48770,0.998181517606216,0.23411933565716628,0.9976317673624497,0.0011982287053920293,0.998801771294608,0.002368232637550256,0.23235595653065408,0.0017633791265122,0.20259717106819153,0.16423265635967255,0.36956629157066345,0.04574330896139145,0.033665161579847336,0.07127770781517029,0.502928614616394,0.24711591005325317,2.0038795471191406,0.03747628629207611,0.027723897248506546,0.0782613605260849,0.020862650126218796,0.017532315105199814,0.03716772422194481,0.06745114177465439,0.0547182597219944,0.10401149839162827,0.10816603899002075,0.061165791004896164,0.2513844668865204,0.04420812055468559,0.031470198184251785,0.06706167012453079,0.22540917992591858,0.07358531653881073,0.2850748598575592
pendulum,entropy_tiebreak,greedy_diverse,1.0,11,1200,48770,0.9979695431472081,0.16817715808898914,0.9983073798239676,0.0018385571703729644,0.998161442829627,0.0016926201760324984,0.16682386713143327,0.0013532909575558745,0.18807484209537506,0.14628417789936066,0.3568827211856842,0.03931127488613129,0.029588304460048676,0.05836881697177887,0.47912630438804626,0.1589723378419876,2.041141986846924,0.034992385655641556,0.027691466733813286,0.06697824597358704,0.01998905837535858,0.01721486635506153,0.03514639660716057,0.05770032852888107,0.050200268626213074,0.07937255501747131,0.1109222024679184,0.0653449073433876,0.2507841885089874,0.043974995613098145,0.03145112097263336,0.06472478806972504,0.23891589045524597,0.07082947343587875,0.44528862833976746
pendulum,entropy_tiebreak,greedy_diverse,1.0,12,1300,48770,0.9981598967345033,0.24010662292392865,0.998406680951596,0.002014953072803436,0.9979850469271966,0.0015933190484039338,0.2381587041213861,0.0019479188025425466,0.23598992824554443,0.19422689080238342,0.41957464814186096,0.04252747818827629,0.0308673232793808,0.062559112906456,0.6916472315788269,0.471581369638443,2.0737743377685547,0.032533757388591766,0.02446659840643406,0.06781551241874695,0.016168370842933655,0.01403527706861496,0.028761770576238632,0.05605485290288925,0.04625721648335457,0.0779002383351326,0.11282266676425934,0.05958737060427666,0.26005280017852783,0.04424755275249481,0.030966607853770256,0.06438644230365753,0.25133028626441956,0.07272569835186005,0.606875479221344
pendulum,entropy_tiebreak,greedy_diverse,1.0,13,1400,48770,0.9965934897804694,0.15915521837194996,0.9936384710766079,0.00035620463956543034,0.9996437953604346,0.006361528923392096,0.1555464424851343,0.0036087758868156654,0.18433044850826263,0.15052658319473267,0.34340700507164,0.030068617314100266,0.02173060178756714,0.04435638338327408,0.5068885684013367,0.2685442566871643,1.9450716972351074,0.02531273476779461,0.01885574869811535,0.04972562938928604,0.01124029140919447,0.009402336552739143,0.019765082746744156,0.05541054159402847,0.048009492456912994,0.07395274937152863,0.12709249556064606,0.08413189649581909,0.2755678594112396,0.03339394927024841,0.02245756983757019,0.0475664921104908,0.2921087145805359,0.07826355844736099,0.9392306804656982
pendulum,entropy_tiebreak,greedy_diverse,1.0,14,1500,48770,0.9974775935168787,0.07086323559565307,0.9956074566102421,0.00045034902049088043,0.9995496509795091,0.004392543389757874,0.0681361492720935,0.0027270863235595655,0.19097475707530975,0.13344132900238037,0.39205554127693176,0.029546447098255157,0.021879427134990692,0.04375068098306656,0.6715664863586426,0.08710375428199768,2.1194870471954346,0.024284228682518005,0.018285132944583893,0.045670315623283386,0.010452713817358017,0.00904072169214487,0.01765918917953968,0.05278255045413971,0.04571354761719704,0.0659375861287117,0.17381371557712555,0.08160308748483658,0.4470271170139313,0.04087015241384506,0.02537234127521515,0.05344192683696747,0.6249665021896362,0.06173394247889519,2.151388168334961
pendulum,entropy_tiebreak,greedy_diverse,1.0,15,1600,48770,0.9980189537934357,0.06809514045519786,0.9980189537934357,0.0013820409382937398,0.9986179590617063,0.0019810462065642234,0.06674184949764199,0.0013532909575558745,0.10262512415647507,0.06522298604249954,0.22687901556491852,0.027852272614836693,0.020488280802965164,0.043368250131607056,0.18896737694740295,0.08669150620698929,0.2144101858139038,0.0291069857776165,0.022734206169843674,0.05589064955711365,0.012588157318532467,0.010662216693162918,0.021541273221373558,0.05579120293259621,0.04786188527941704,0.07617822289466858,0.13213591277599335,0.07465286552906036,0.3103022575378418,0.032966822385787964,0.023081200197339058,0.05035156384110451,0.3882791996002197,0.06992138922214508,2.0747711658477783
pendulum,entropy_tiebreak,greedy_diverse,1.0,16,1700,48770,0.9976595744680852,0.06036497847037113,0.9983499228189706,0.0021080661267058693,0.9978919338732941,0.0016500771810294352,0.05907320073815871,0.0012917777322124257,0.08246185630559921,0.05544090270996094,0.17759835720062256,0.02371824160218239,0.017374519258737564,0.03750087320804596,0.14097383618354797,0.07123959809541702,0.16478146612644196,0.030252521857619286,0.023709308356046677,0.05851377919316292,0.011700750328600407,0.009445018135011196,0.019466634839773178,0.05380350723862648,0.04637289419770241,0.07198452949523926,0.09549117088317871,0.053512588143348694,0.22379493713378906,0.027414267882704735,0.01903078705072403,0.04199368879199028,0.18192407488822937,0.05621831864118576,0.16358639299869537
pendulum,entropy_tiebreak,greedy_diverse,1.0,17,1800,48770,0.9972753499305481,0.012876768505228625,0.9978617629764259,0.002106335994564294,0.9978936640054357,0.002138237023574063,0.0114619643223293,0.0014148041828993233,0.0816306546330452,0.05154547467827797,0.1801803857088089,0.02341608703136444,0.01654536835849285,0.03656986355781555,0.1238846629858017,0.05095171928405762,0.14114047586917877,0.030425410717725754,0.02320083975791931,0.05950995907187462,0.01047741249203682,0.008388815447688103,0.017419084906578064,0.053954046219587326,0.04511990025639534,0.07110355794429779,0.10504747182130814,0.0601264163851738,0.24045103788375854,0.03154727816581726,0.01924426108598709,0.044208984822034836,0.21539804339408875,0.05080949887633324,0.4320686459541321
pendulum,entropy_tiebreak,greedy_diverse,1.0,18,1900,48770,0.9978547854785479,0.04994873897888046,0.9977999009955448,0.0013497673427343446,0.9986502326572656,0.0022000990044552006,0.048923518556489645,0.001025220422390814,0.08278001844882965,0.052054449915885925,0.17726051807403564,0.0324094183743,0.023074740543961525,0.05082417279481888,0.13194897770881653,0.06971825659275055,0.14251475036144257,0.03412199765443802,0.02479855716228485,0.06776700913906097,0.015516389161348343,0.013006278313696384,0.02378491684794426,0.05897289887070656,0.04959540814161301,0.07802782207727432,0.10028232634067535,0.059063348919153214,0.22021795809268951,0.04061194881796837,0.02592429332435131,0.06128958612680435,0.17673856019973755,0.0669565498828888,0.1707150936126709
pendulum,fm_direct,-,baseline,0,100,48770,0.9492018981880932,0.30684847242157065,0.908912527109367,0.002487355940635105,0.9975126440593649,0.09108747289063307,0.3057617387738364,0.0010867336477342628,0.33265820145606995,0.2585408389568329,0.6916488025321837,0.04035661742091179,0.035049181431531906,0.060921829566359526,1.1886167287826537,0.42694018483161894,2.1283307695388793,0.10308447480201721,0.05374012142419815,0.2645891643828754,0.03188967704772949,0.031531911343336105,0.049057140573859216,0.3292441964149475,0.055052533745765686,1.784786427021027,0.19235342741012573,0.14905628561973572,0.37005135951669155,0.02386746183037758,0.022657986730337143,0.03603033926337958,0.42064884603023567,0.05025375299155713,1.482097096443178
pendulum,fm_direct,-,baseline,1,150,48770,0.9717384713847813,0.20553619028091039,0.9513256826276217,0.004282564450474898,0.9957174355495251,0.04867431737237832,0.19112159114209554,0.014414599138814845,0.292666494846344,0.22559641301631927,0.614792604099962,0.03487589210271835,0.031660474836826324,0.05252254139631987,1.0080835938453672,0.18355394452810275,2.1153289961814883,0.08897034078836441,0.048042017966508865,0.2318387731517988,0.032787904143333435,0.032296665012836456,0.0481980424374342,0.1974397957324984,0.05380251556634903,0.28555532991886323,0.21537454426288605,0.16552115976810455,0.42653531578010045,0.022601883858442307,0.02231648564338684,0.03313853777945042,0.613232433795929,0.05626685172319412,2.0599629878997803
pendulum,fm_direct,-,baseline,2,200,48770,0.9742432657595111,0.11740824277219603,0.9525522671734998,0.0015187906188188754,0.9984812093811811,0.04744773282650014,0.09292597908550339,0.024482263686692637,0.26355400681495667,0.1603669375181198,0.6464743410754795,0.025392331182956696,0.021762989461421967,0.03867297489196062,0.9764588832855223,0.09087371900677679,2.130469834804535,0.06403316557407379,0.03318624570965767,0.17826084887183322,0.023583684116601944,0.022350305691361427,0.035085702501237395,0.06636698171496391,0.05155801400542259,0.11151289716362955,0.30155256390571594,0.16759902238845825,0.7655780316056124,0.02077331766486168,0.019247999414801598,0.03206803482025862,1.1608226895332336,0.05755901299417015,4.1472539854049675
pendulum,fm_direct,-,baseline,3,250,48770,0.9944984943247626,0.09538650809924133,0.9906547447360831,0.0010454392711794795,0.9989545607288205,0.00934525526391693,0.0661267172442075,0.029259790855033833,0.19096967577934265,0.12443669140338898,0.4548424414037499,0.017836084589362144,0.01610492914915085,0.02767116026952863,0.6739887952804564,0.055916303396224915,2.0934866738319395,0.03552430495619774,0.018373584374785423,0.10140610090646342,0.01191951334476471,0.011436494067311287,0.018256497941911223,0.03913901746273041,0.032705314457416534,0.05846496857702734,0.14736445248126984,0.08437230437994003,0.3809595388684314,0.018128016963601112,0.016432182863354683,0.028813512064516544,0.3882575988769534,0.03951375707983971,1.9207151150703472
pendulum,fm_direct,-,baseline,4,300,48770,0.9793226779926232,0.01769530449046545,0.9601139601139601,0.00040465351542741526,0.9995953464845726,0.039886039886039885,0.011379946688538036,0.006315357801927414,0.17594793438911438,0.11508145183324814,0.41737267015221435,0.020219391211867332,0.018597211688756943,0.031428283452987676,0.5680002391338341,0.05123838484287262,2.0456453442573546,0.02345115691423416,0.016311634331941605,0.05784789996947824,0.01208098791539669,0.011591361835598946,0.018722106236964468,0.032137978821992874,0.03093130048364401,0.05007031038403511,0.24385914206504822,0.15825016796588898,0.5814979483177455,0.02487693913280964,0.022362690418958664,0.038042981177568436,0.8959015011787415,0.0633126050233841,2.172448229789734
pendulum,fm_direct,-,baseline,5,350,48770,0.9866718498361748,0.039224933360672544,0.977659164694877,0.002579835448333566,0.9974201645516665,0.022340835305122986,0.03272503588271478,0.006499897477957761,0.2034791260957718,0.15178370475769043,0.43785172392811267,0.02071383222937584,0.018744539469480515,0.032222536578774455,0.5929722368717193,0.06123334653675553,2.083176553249359,0.030119318515062332,0.023002339527010918,0.06931241566735409,0.011498546227812767,0.010620693676173687,0.018493894673883918,0.03453703969717026,0.03233817592263222,0.055743041634559634,0.21093332767486572,0.13393738865852356,0.51256998466317,0.024215705692768097,0.021974850445985794,0.03692120350897313,0.7298119366168976,0.06498896703124046,2.0987937569618227
