system,arm,d2_ratio,target_traj,train_traj,budget_exact,epoch,n_total,f1,sep_pct,invalid_pct,uncertain_pct,tpr,fpr,tnr,fnr,auc,auprc,brier,log_score,num_mc_samples,log_score_smoothing,n_saturated,base_rate,tf_source,tf_validated,f1_win3_median,invalid_pct_win3_median,win3_n_epochs,full_mean_of_means,full_mean_of_medians,full_mean_of_p90s,full_median_of_means,full_median_of_medians,full_median_of_p90s,full_p90_of_means,full_p90_of_medians,full_p90_of_p90s,certain_success_mean_of_means,certain_success_mean_of_medians,certain_success_mean_of_p90s,certain_success_median_of_means,certain_success_median_of_medians,certain_success_median_of_p90s,certain_success_p90_of_means,certain_success_p90_of_medians,certain_success_p90_of_p90s,certain_failure_mean_of_means,certain_failure_mean_of_medians,certain_failure_mean_of_p90s,certain_failure_median_of_means,certain_failure_median_of_medians,certain_failure_median_of_p90s,certain_failure_p90_of_means,certain_failure_p90_of_medians,certain_failure_p90_of_p90s
cartpole,fm_disp_greedy_d05,campaignA,1000,1000,True,7,115242,0.9679726873679078,0.15505631627358082,0.1387688516339529,0.016287464639627915,0.9517263427109974,0.0021682516114587386,0.9978317483885413,0.048273657289002556,0.9587266690499888,0.9150844888877864,0.05598309817601222,0.20879634092941426,100,kt_count,94585,0.18000381805244617,per_point,two_sided,0.9806619895664689,0.18739695597091338,3,1.6989099979400635,1.456560730934143,3.1362271308898926,1.1401393413543701,0.9328049421310425,2.0743777751922607,3.9394593238830566,2.824578046798706,6.730961799621582,0.27543729543685913,0.17613470554351807,0.5281258225440979,0.10563553869724274,0.07263284921646118,0.1370999664068222,0.4768504500389099,0.1369214653968811,0.8746023178100586,1.771727442741394,1.5127989053726196,3.275000810623169,1.1540703773498535,0.9768827557563782,2.0743613243103027,4.034118175506592,2.4909191131591797,7.238783359527588
cartpole,partx,-,1000,1000,True,14,115242,0.9598455794580042,0.01594036896270457,0.0,0.01594036896270457,0.9581178379474699,0.008059092898391384,0.9919409071016086,0.04188216205253017,0.9971796503352193,0.9865094151047014,0.01552476976848174,0.056440627963266335,1,clip,5336,0.18000381805244617,per_point,one_sided,0.9598455794580042,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
cartpole,fm_disp_greedy_d10,campaignA,1000,1000,True,7,115242,0.909423604757548,0.4713646066538241,0.4713646066538241,0.0,0.8701850925462732,0.0030567608875147127,0.9969432391124853,0.12981490745372687,0.7897864053293586,0.6103138059358371,0.12777534492632894,0.5582493074506122,100,kt_count,95334,0.18000381805244617,per_point,one_sided,0.9029813036887316,0.4713646066538241,3,2.9636688232421875,2.828977584838867,4.588530540466309,2.214609146118164,1.9853847026824951,3.6736044883728027,6.217573165893555,6.178879261016846,7.98121452331543,0.4544942080974579,0.4327629506587982,0.5327949523925781,0.16656330227851868,0.1456936001777649,0.24214836955070496,0.24464812874794006,0.20102977752685547,0.3366459012031555,2.5548436641693115,2.3564658164978027,4.563986301422119,1.7840362787246704,1.61624014377594,3.059918165206909,5.44045877456665,3.6384313106536865,11.839263916015625
quad2d,entropy,1.0,12000,12000,True,9,479789,0.9838317576693034,0.3509000831615564,0.341072846605487,0.009827236556069438,0.9809172052939366,0.0005729890931023506,0.9994270109068977,0.019082794706063406,0.9809242610511183,0.9129625235733088,0.01931920865213667,0.07125370326263099,100,kt_count,427514,0.08010813086585979,per_point,one_sided,0.9838317576693034,0.341072846605487,3,1.7237677574157715,1.5406934022903442,3.1212613582611084,1.100253701210022,0.8612443804740906,2.028794288635254,3.880575180053711,3.47701358795166,7.282508373260498,0.15880745649337769,0.09616971015930176,0.28244855999946594,0.07821948826313019,0.03292141482234001,0.062451865524053574,0.23797911405563354,0.09403423219919205,1.20042085647583,1.466260313987732,1.3170198202133179,2.640814781188965,0.9880207777023315,0.8114376068115234,1.8367273807525635,3.099123239517212,2.82637095451355,5.574982166290283
quad2d,mode_sep,0.5,12000,12000,True,9,479789,0.9833130732677643,0.35333657086761056,0.343611462538741,0.009725108328869565,0.9782321899736148,0.00034532450542225883,0.9996546754945778,0.021767810026385226,0.9796514212709859,0.9073999431004169,0.021420820610726803,0.0778637555577008,100,kt_count,425175,0.08010813086585979,per_point,one_sided,0.9820750861213288,0.3604772097734629,3,1.757981777191162,1.5543882846832275,3.217027425765991,1.1340785026550293,0.8818644285202026,2.095507860183716,3.9646337032318115,3.5190627574920654,7.475687026977539,0.17732815444469452,0.10031681507825851,0.3542468845844269,0.09024802595376968,0.03459625318646431,0.07484643906354904,0.27055975794792175,0.09357739984989166,1.3888955116271973,1.4852861166000366,1.324892282485962,2.694406270980835,1.0009714365005493,0.8163949847221375,1.8587090969085693,3.161853551864624,2.8619351387023926,5.729881763458252
quad2d,fm_disp_gdiv_d05,campaignA,12000,11500,False,19,479789,0.975857073877354,0.3610149461534133,0.35046239075927127,0.010552555394142009,0.9707012487992315,0.00038956887710933234,0.9996104311228907,0.029298751200768493,0.981540005080066,0.894368929007411,0.023345608590442882,0.08173790566051096,100,kt_count,423420,0.08010813086585979,per_point,one_sided,0.9747750926089257,0.37862685472155466,3,1.7407890558242798,1.5340049266815186,3.215513229370117,1.1332712173461914,0.8798177242279053,2.085986852645874,3.870950222015381,3.43501877784729,7.481911659240723,0.2071637660264969,0.13131864368915558,0.3833959102630615,0.08438463509082794,0.034941960126161575,0.0693252831697464,0.2941930890083313,0.1019228920340538,1.430030107498169,1.4975857734680176,1.3394663333892822,2.7209434509277344,1.020268440246582,0.8365001678466797,1.8753434419631958,3.152986526489258,2.862414598464966,5.764413833618164
quad2d,fm_disp_prop_d05,campaignA,12000,11500,False,19,479789,0.9643309256087572,0.3633222103883165,0.3543432633928664,0.008978946995450083,0.9564254062038404,0.000616000616000616,0.9993839993839994,0.04357459379615953,0.9754776580267398,0.8872491290768556,0.022799583566942967,0.08375152441839338,100,kt_count,426645,0.08010813086585979,per_point,one_sided,0.9643309256087572,0.3543432633928664,3,1.7066210508346558,1.5076603889465332,3.1207520961761475,1.1001394987106323,0.8573513031005859,2.0100929737091064,3.805208444595337,3.3860888481140137,7.222270965576172,0.2464277148246765,0.17027905583381653,0.43017342686653137,0.09316466003656387,0.03837341070175171,0.08071693778038025,0.30149972438812256,0.11023695021867752,1.416529655456543,1.4781770706176758,1.3222877979278564,2.669865846633911,1.0073072910308838,0.8268266320228577,1.8530993461608887,3.122357130050659,2.849888801574707,5.5872907638549805
quad2d,fm_direct,baseline,12000,7608,False,9,479789,0.9634037644838253,0.11726821581987082,0.07824689603138046,0.039021319788490355,0.9503491078355314,0.0010787006110987408,0.9989212993889013,0.04965089216446858,0.9872492336237968,0.9333763836937015,0.015729000456450648,0.05841204957724244,100,kt_count,424637,0.08010813086585979,per_point,two_sided,0.9592052801117295,0.07296540771047273,3,1.8761154413223267,1.6728702783584595,3.3854541778564453,1.2338393926620483,0.9700297117233276,2.2482059001922607,4.1360578536987305,3.7788617610931396,7.794672966003418,0.23234903812408447,0.16158540546894073,0.1918315291404724,0.0894489511847496,0.03101501613855362,0.05532404035329819,0.27207818627357483,0.10261659324169159,0.1705384999513626,1.8111413717269897,1.6289708614349365,3.2131640911102295,1.224804401397705,0.9911881685256958,2.2091245651245117,3.827254295349121,3.5396571159362793,6.8938422203063965
quad2d,fm_disp_greedy_d05,campaignA,12000,11500,False,19,479789,0.9551196597473497,0.2854546477722499,0.26777604321899834,0.017678604553251532,0.938849369774117,0.0006481133033468929,0.9993518866966531,0.06115063022588294,0.9781999165312038,0.8832981957252608,0.025086633707734028,0.08790564541917711,100,kt_count,425847,0.08010813086585979,per_point,two_sided,0.9551196597473497,0.26777604321899834,3,1.7168676853179932,1.5148216485977173,3.1569721698760986,1.1240078210830688,0.8757778406143188,2.065739631652832,3.7758588790893555,3.3516483306884766,7.255441665649414,0.2436404675245285,0.19612371921539307,0.22680816054344177,0.08193626999855042,0.042440056800842285,0.0698193907737732,0.22505046427249908,0.12247651815414429,0.17876388132572174,1.5115574598312378,1.3490424156188965,2.743379831314087,1.0341905355453491,0.8384900093078613,1.9106042385101318,3.172497510910034,2.895872116088867,5.762753486633301
quad2d,fm_ranked,baseline,12000,12000,True,9,479789,0.9527512328879248,0.09153815531410682,0.06319444589183995,0.028343709422266872,0.9437710301212145,0.0022422015403584118,0.9977577984596416,0.05622896987878542,0.9862645296353874,0.9262797338083161,0.01679706558508011,0.061948365291360476,100,kt_count,425496,0.08010813086585979,per_point,two_sided,0.9556229637119424,0.07409090245920602,3,1.7606372833251953,1.5597232580184937,3.227729320526123,1.1278176307678223,0.8696100115776062,2.0884103775024414,3.9940171241760254,3.546712636947632,7.633628845214844,0.39042365550994873,0.25337085127830505,0.664818525314331,0.1315048187971115,0.03820246458053589,0.09324362874031067,0.5584112405776978,0.12873373925685883,1.6018187999725342,1.6957943439483643,1.513554334640503,3.0685927867889404,1.1222116947174072,0.8876182436943054,2.0603365898132324,3.6873059272766113,3.3022613525390625,6.784904956817627
quad2d,entropy_tiebreak,1.0,12000,12000,True,9,479789,0.9417135096389633,0.15641875907951203,0.11303302076537812,0.04338573831413392,0.91335528723015,0.000923094232323129,0.9990769057676768,0.08664471276984999,0.983742549688912,0.9145813769901172,0.019908495401103402,0.07202409774202284,100,kt_count,421333,0.08010813086585979,per_point,two_sided,0.9765666014413209,0.28991285752695456,3,1.8004815578460693,1.5691249370574951,3.3632023334503174,1.1854467391967773,0.9036685824394226,2.212602138519287,4.047156810760498,3.582500696182251,7.829499244689941,0.2933560907840729,0.21431590616703033,0.2529814839363098,0.11930075287818909,0.04830683395266533,0.08554282784461975,0.31664037704467773,0.13462840020656586,0.20262973010540009,1.6607588529586792,1.4587476253509521,3.0512807369232178,1.1305543184280396,0.8852609395980835,2.0871424674987793,3.581801652908325,3.189223289489746,6.63906192779541
quad2d,entropy,0.5,12000,12000,True,9,479789,0.939672942146489,0.11406264003551561,0.08616912851274205,0.027893511522773553,0.9161716761198696,0.0018799419875233441,0.9981200580124766,0.08382832388013041,0.9818713808606824,0.914346065423815,0.019531547409382042,0.07169081663055922,100,kt_count,425201,0.08010813086585979,per_point,two_sided,0.932413092655002,0.08792823512002151,3,1.7471089363098145,1.5564422607421875,3.17748761177063,1.1057510375976562,0.8593775033950806,2.032210350036621,4.023763656616211,3.6053431034088135,7.573490619659424,0.38763880729675293,0.24373234808444977,0.6852729916572571,0.14752471446990967,0.04087565094232559,0.10703786462545395,0.5478812456130981,0.13191592693328857,1.6591154336929321,1.6354472637176514,1.4670356512069702,2.933098077774048,1.0687251091003418,0.8509855270385742,1.9499874114990234,3.600783586502075,3.2623255252838135,6.539621829986572
quad2d,entropy_tiebreak,0.5,12000,12000,True,9,479789,0.9384071995355139,0.12086771476628268,0.09127762412227042,0.029590090644012263,0.9125770479461723,0.0017176596886741813,0.9982823403113258,0.08742295205382769,0.980837734767868,0.9091781191614606,0.02033033291717818,0.07427058943832898,100,kt_count,424687,0.08010813086585979,per_point,two_sided,0.9384071995355139,0.09133181461017238,3,1.778334379196167,1.5594482421875,3.297109365463257,1.1652811765670776,0.8901906609535217,2.1676340103149414,4.015167236328125,3.5384418964385986,7.696127414703369,0.3724134564399719,0.2390502244234085,0.6735640168190002,0.14899255335330963,0.04531599208712578,0.11921296268701553,0.4935305714607239,0.13049396872520447,1.5823098421096802,1.669382095336914,1.4730782508850098,3.0532734394073486,1.1315946578979492,0.8837745785713196,2.087165355682373,3.599416971206665,3.213775157928467,6.714596748352051
quad2d,mode_sep,1.0,12000,12000,True,9,479789,0.9361654866028043,0.13183920431689763,0.1028410405407377,0.028998163776159935,0.9081506222054625,0.0014925710667360184,0.9985074289332639,0.09184937779453752,0.9788336668714995,0.9036192954367546,0.021692077975943594,0.07907857257803086,100,kt_count,423361,0.08010813086585979,per_point,two_sided,0.9210741597012271,0.10617792404577846,3,1.7947962284088135,1.5730743408203125,3.3208422660827637,1.179720163345337,0.9048951864242554,2.198509931564331,4.000622749328613,3.5330214500427246,7.65465784072876,0.3866766095161438,0.2284354865550995,0.7589775323867798,0.18464484810829163,0.050589531660079956,0.14895668625831604,0.5371014475822449,0.13609129190444946,1.8117866516113281,1.6705549955368042,1.4771240949630737,3.0414164066314697,1.1262857913970947,0.8881334066390991,2.06595516204834,3.5820395946502686,3.211644172668457,6.597050189971924
quad2d,fm_disp_gdiv_d10,campaignA,12000,11500,False,19,479789,0.9316235226565865,0.17113772929350193,0.13080958504676013,0.0403281442467418,0.8982284554345821,0.0008427234962167919,0.9991572765037832,0.10177154456541797,0.9833627849935416,0.9010093978544123,0.022424165205955113,0.07792150042519118,100,kt_count,420357,0.08010813086585979,per_point,two_sided,0.9316235226565865,0.13080958504676013,3,1.8392530679702759,1.591651439666748,3.470815658569336,1.2509346008300781,0.9636054039001465,2.3662376403808594,3.944835662841797,3.4241645336151123,7.784972190856934,0.299233078956604,0.22894588112831116,0.2699405252933502,0.11616775393486023,0.0504697784781456,0.09051588922739029,0.304611474275589,0.14517274498939514,0.22143620252609253,1.7117823362350464,1.5000566244125366,3.1674253940582275,1.2083430290222168,0.9561482667922974,2.256314277648926,3.498322010040283,3.1107845306396484,6.579329967498779
quad2d,fm_nonadapt,baseline,12000,12000,True,9,479789,0.9094697716329232,0.12549058023422796,0.09297003474443974,0.03252054548978822,0.8664556282862969,0.001810735717385557,0.9981892642826145,0.13354437171370317,0.9773909668606687,0.8908928800189089,0.023479718376202868,0.08459410842075521,100,kt_count,424085,0.08010813086585979,per_point,two_sided,0.9175434303890384,0.11925242137689693,3,1.7741940021514893,1.5739279985427856,3.237551212310791,1.1531596183776855,0.8919302225112915,2.1269781589508057,4.007564067840576,3.5989866256713867,7.520262718200684,0.44029393792152405,0.2942032814025879,0.7628709673881531,0.1715756207704544,0.05347485840320587,0.14172783493995667,0.5701695680618286,0.14973531663417816,1.7539664506912231,1.654030680656433,1.4727706909179688,2.986344814300537,1.1096526384353638,0.8724868893623352,2.0318615436553955,3.598874568939209,3.2416019439697266,6.554786682128906
quad2d,clf_nonadapt,-,12000,12000,True,9,479789,0.9094645373414749,0.11530485275819162,0.0,0.11530485275819162,0.8651697944593387,0.0008062284153399998,0.99919377158466,0.1348302055406613,0.9880111939482156,0.8716804141349038,0.03716166993643732,0.1211293860013858,1,clip,25180,0.08010813086585979,per_point,one_sided,0.8630981233986567,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
quad2d,fm_disp_prop_d10,campaignA,12000,11500,False,19,479789,0.8969337114498405,0.14674367273947506,0.10212822719987327,0.044615445539601783,0.8396382943421271,0.0009891047469477437,0.9990108952530523,0.16036170565787292,0.9793452976783102,0.8903474570315243,0.023519408740092004,0.08285917245780418,100,kt_count,422161,0.08010813086585979,per_point,two_sided,0.8891285995685207,0.10192188649593883,3,1.7659049034118652,1.5506556034088135,3.267643690109253,1.163124918937683,0.9172152876853943,2.178708076477051,3.770690441131592,3.345550298690796,7.248216152191162,0.36384063959121704,0.2858853340148926,0.32583698630332947,0.12936748564243317,0.0550534650683403,0.09376703947782516,0.3318798542022705,0.15755468606948853,0.22906504571437836,1.6641292572021484,1.4733623266220093,3.034832000732422,1.134850263595581,0.9100381731987,2.103039503097534,3.413831949234009,3.0816500186920166,6.313997268676758
quad2d,clf_adaptive,-,12000,12000,True,9,479789,0.8653305203938116,0.10741596826938508,0.0,0.10741596826938508,0.7690625,0.00012800697875084153,0.9998719930212492,0.2309375,0.9916387316651373,0.9137877939173706,0.0423531388626859,0.14012331005798426,1,clip,6481,0.08010813086585979,per_point,one_sided,0.8681474997264471,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
quad2d,fm_disp_greedy_d10,campaignA,12000,11500,False,19,479789,0.8632990545071005,0.14069309634026625,0.10280769254818264,0.037885403792083605,0.78411112631723,0.0011919370737693375,0.9988080629262307,0.21588887368276993,0.9693140659783084,0.8599511652919144,0.02747022211847292,0.09877559664028251,100,kt_count,422242,0.08010813086585979,per_point,two_sided,0.8632990545071005,0.12081144002884601,3,1.7616220712661743,1.5508731603622437,3.2325046062469482,1.165749430656433,0.920191764831543,2.1556003093719482,3.7494943141937256,3.3442816734313965,7.192945957183838,0.3558831810951233,0.29822346568107605,0.3353455662727356,0.09981120377779007,0.054766133427619934,0.09186801314353943,0.3262079060077667,0.1573430895805359,0.21898557245731354,1.6654778718948364,1.4738940000534058,3.01808500289917,1.1395543813705444,0.9140968322753906,2.0982794761657715,3.3996238708496094,3.0808398723602295,6.245916843414307
quad2d,partx,-,12000,4612,False,3,479789,0.6359474641664834,0.021294777495940925,0.0,0.021294777495940925,0.501734906315059,0.0055153356018909725,0.994484664398109,0.49826509368494104,0.9730271408218575,0.7978778021643839,0.03356050717481049,0.11080886428833857,1,clip,0,0.08010813086585979,per_point,one_sided,0.6359474641664834,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
quad3d,fm_ranked,baseline,29000,29000,True,19,990000,0.968639063382572,0.2682878787878788,0.22743535353535355,0.04085252525252525,0.9548289127353715,0.004283049156145603,0.9957169508438544,0.04517108726462847,0.9726756840238446,0.9383484561485153,0.04833349141414139,0.16695828135381138,100,kt_count,714526,0.2196929292929293,per_point,two_sided,0.968639063382572,0.22743535353535355,3,4.33546781539917,4.024094104766846,6.859601974487305,2.509942054748535,2.1074516773223877,4.3379621505737305,10.448477745056152,9.803503036499023,17.070558547973633,0.2585954964160919,0.13951095938682556,0.6438273787498474,0.047621630132198334,0.04103745520114899,0.06774091720581055,0.6528728604316711,0.0835258737206459,3.0310189723968506,4.354429721832275,4.003399848937988,6.818448543548584,2.3666272163391113,1.9475847482681274,3.7981057167053223,10.388507843017578,9.542222023010254,17.303730010986328
quad3d,entropy,0.5,29000,29000,True,19,990000,0.9676974093961991,0.2696777777777778,0.22923131313131312,0.04044646464646465,0.9523809523809523,0.004210706626138543,0.9957892933738615,0.047619047619047616,0.9748386641754678,0.9420895901231219,0.04908427585858585,0.1672295185765828,100,kt_count,686182,0.2196929292929293,per_point,two_sided,0.9669641223263975,0.23325454545454546,3,4.600645542144775,4.2121758460998535,7.493686199188232,2.7629613876342773,2.28483247756958,4.756594181060791,11.0111722946167,10.232985496520996,18.697498321533203,0.32478317618370056,0.1340206265449524,0.889581024646759,0.05280406400561333,0.04117123782634735,0.07118694484233856,0.9431264400482178,0.08227035403251648,3.7609684467315674,4.61331033706665,4.148010730743408,7.543424129486084,2.6364102363586426,2.081340789794922,4.307285308837891,10.888029098510742,9.827960014343262,19.1934871673584
quad3d,fm_direct,baseline,29000,29000,True,19,990000,0.9651136540008183,0.270079797979798,0.2356868686868687,0.034392929292929295,0.9454046620272147,0.0034433831672203764,0.9965566168327796,0.05459533797278526,0.9698064740148895,0.9337248761938297,0.0515481827272727,0.17943406288192382,100,kt_count,718240,0.2196929292929293,per_point,two_sided,0.9651136540008183,0.23825252525252524,3,4.272650718688965,3.967698812484741,6.759457588195801,2.423677444458008,2.031744956970215,4.146117210388184,10.404922485351562,9.749317169189453,17.122432708740234,0.2307528555393219,0.11808572709560394,0.5960489511489868,0.04888428747653961,0.04178331047296524,0.07160080224275589,0.6069138050079346,0.0816912055015564,2.791564464569092,4.226486682891846,3.88004207611084,6.632320880889893,2.2514185905456543,1.844346046447754,3.5644326210021973,10.142823219299316,9.264254570007324,17.149267196655273
quad3d,entropy_tiebreak,0.5,29000,29000,True,19,990000,0.9643642542982808,0.27552828282828284,0.23928181818181818,0.036246464646464645,0.9416066536067094,0.0027989529197296552,0.9972010470802704,0.05839334639329062,0.973550806367545,0.9402979637528058,0.05296841131313132,0.1811104709142503,100,kt_count,679386,0.2196929292929293,per_point,two_sided,0.9643642542982808,0.2446222222222222,3,4.55285120010376,4.173573970794678,7.375150203704834,2.710812568664551,2.270937919616699,4.645993232727051,10.897072792053223,10.129901885986328,18.370805740356445,0.3202247619628906,0.10417730361223221,0.9464280605316162,0.06748993694782257,0.038154713809490204,0.06815994530916214,0.9145365357398987,0.07700400054454803,3.6149933338165283,4.521735191345215,4.077577590942383,7.33554744720459,2.55879545211792,2.0299887657165527,4.156445503234863,10.697781562805176,9.663548469543457,18.69129753112793
quad3d,entropy,1.0,29000,29000,True,19,990000,0.9637182043381065,0.27811010101010103,0.24204646464646465,0.03606363636363636,0.937871627332662,0.00199614941912916,0.9980038505808708,0.06212837266733796,0.9733318729447235,0.9399083162947733,0.05582133474747475,0.1889777848610356,100,kt_count,674662,0.2196929292929293,per_point,two_sided,0.9637182043381065,0.24204646464646465,3,4.508466720581055,4.155830383300781,7.247122287750244,2.6754751205444336,2.295898199081421,4.597298622131348,10.700419425964355,9.982117652893066,17.90180015563965,0.322024405002594,0.08941647410392761,1.0057289600372314,0.08241534978151321,0.039460740983486176,0.07166772335767746,0.909381091594696,0.07631678134202957,3.6343111991882324,4.474229335784912,4.077409267425537,7.142446041107178,2.519984722137451,2.0696120262145996,4.074946403503418,10.536088943481445,9.569025993347168,18.11421775817871
quad3d,entropy_tiebreak,1.0,29000,29000,True,19,990000,0.9629737662479718,0.27015050505050503,0.23638484848484848,0.03376565656565657,0.9384571651920549,0.002569452560515334,0.9974305474394847,0.06154283480794514,0.973147718811181,0.9394201905254081,0.054757701818181806,0.1862499987929327,100,kt_count,685949,0.2196929292929293,per_point,two_sided,0.9629737662479718,0.23638484848484848,3,4.476857662200928,4.138762474060059,7.1389312744140625,2.612454891204834,2.241004705429077,4.481700897216797,10.711426734924316,9.987577438354492,17.700031280517578,0.31049755215644836,0.09954826533794403,0.9187633991241455,0.06381566822528839,0.03604909032583237,0.06338432431221008,0.8947721719741821,0.07422473281621933,3.6107101440429688,4.448224067687988,4.060060501098633,7.06644344329834,2.4645164012908936,2.024641990661621,3.982529401779175,10.534092903137207,9.571357727050781,17.937965393066406
quad3d,fm_nonadapt,baseline,29000,24000,False,14,990000,0.9627868119373391,0.2904131313131313,0.23771111111111112,0.0527020202020202,0.95098818018709,0.0064298742957778115,0.9935701257042222,0.04901181981291003,0.966673772958332,0.9228046825488523,0.05367676424242424,0.18351558117576375,100,kt_count,651345,0.2196929292929293,per_point,two_sided,0.9627868119373391,0.23771111111111112,3,4.867611885070801,4.4711127281188965,7.894409656524658,3.1709632873535156,2.6755149364471436,5.354556083679199,11.287360191345215,10.613190650939941,18.845932006835938,0.29992958903312683,0.19065476953983307,0.6710200309753418,0.07295282185077667,0.059813037514686584,0.09760157018899918,0.6851492524147034,0.13109610974788666,3.0591604709625244,5.063517093658447,4.548540115356445,8.33765697479248,3.1311025619506836,2.460501194000244,5.200947284698486,11.601879119873047,10.650371551513672,20.105297088623047
quad3d,fm_disp_prop_d05,campaignA,29000,16500,False,29,990000,0.9623179136481229,0.36916666666666664,0.34996161616161614,0.019205050505050506,0.9575089542862272,0.00793492682654724,0.9920650731734527,0.04249104571377287,0.9345413798806145,0.868184199111258,0.07846513515151513,0.29015676221177245,100,kt_count,664401,0.2196929292929293,per_point,two_sided,0.9541400153694989,0.2818030303030303,3,5.229043006896973,4.890058517456055,8.128186225891113,3.59877347946167,3.199441432952881,5.808102607727051,11.567267417907715,11.073704719543457,18.273466110229492,0.3756263256072998,0.29910218715667725,0.6647176146507263,0.18159960210323334,0.15814277529716492,0.22951246798038483,0.6442944407463074,0.24588412046432495,2.4978256225585938,5.424414157867432,4.984152793884277,8.510568618774414,3.4618980884552,2.8904941082000732,5.55492639541626,11.885397911071777,11.142505645751953,19.38292694091797
quad3d,mode_sep,0.5,29000,29000,True,19,990000,0.9623061385189496,0.26992828282828285,0.20866565656565655,0.06126262626262626,0.9466714267430973,0.0053855556368119185,0.9946144443631881,0.05332857325690267,0.9689662530079836,0.928671558834252,0.04959055999999998,0.17180448355363834,100,kt_count,684050,0.2196929292929293,per_point,two_sided,0.9608940527627237,0.21742929292929292,3,4.610170364379883,4.211436748504639,7.542758464813232,2.8447554111480713,2.294238567352295,4.810767650604248,11.073037147521973,10.335660934448242,18.867328643798828,0.2201421707868576,0.16249895095825195,0.39181408286094666,0.05596800148487091,0.04848753660917282,0.08366499841213226,0.3754459321498871,0.09898746758699417,0.2533419728279114,4.7919206619262695,4.273411750793457,7.999200344085693,2.823535680770874,2.160397529602051,4.624518394470215,11.379840850830078,10.304547309875488,20.323495864868164
quad3d,mode_sep,1.0,29000,29000,True,19,990000,0.9610833434219401,0.27943939393939393,0.21386666666666668,0.06557272727272727,0.9463885501747311,0.0059676149661641,0.994032385033836,0.05361144982526891,0.9677252176615218,0.925466527352322,0.05066164494949493,0.17489963766333966,100,kt_count,672807,0.2196929292929293,per_point,two_sided,0.9617815925303022,0.22526464646464647,3,4.599201202392578,4.2216410636901855,7.45456600189209,2.856640338897705,2.35896635055542,4.79166841506958,10.95199966430664,10.251452445983887,18.42045021057129,0.24708768725395203,0.18777258694171906,0.421298623085022,0.06440513581037521,0.05630375072360039,0.09242799878120422,0.40271350741386414,0.10992614179849625,0.3053829073905945,4.768150329589844,4.281703472137451,7.859352111816406,2.805354595184326,2.2010769844055176,4.542207717895508,11.254379272460938,10.186620712280273,19.797876358032227
quad3d,fm_disp_greedy_d05,campaignA,29000,16500,False,29,990000,0.9533807703060827,0.32111212121212124,0.24948484848484848,0.07162727272727273,0.9326491933619933,0.005710850616170725,0.9942891493838293,0.06735080663800674,0.9466825715520188,0.8867231079332915,0.06502926767676767,0.23075071757377677,100,kt_count,628156,0.2196929292929293,per_point,two_sided,0.9510383495496073,0.2738050505050505,3,5.180299282073975,4.869986057281494,8.013571739196777,3.5425357818603516,3.1826605796813965,5.6969475746154785,11.623720169067383,11.203174591064453,18.17426300048828,0.27319997549057007,0.21949638426303864,0.4339422285556793,0.10055793821811676,0.08447393774986267,0.13481903076171875,0.39890459179878235,0.16611041128635406,0.36921966075897217,5.596639633178711,5.195585250854492,8.70969009399414,3.62154483795166,3.069007396697998,5.7967119216918945,12.41659164428711,11.858109474182129,19.708106994628906
quad3d,clf_adaptive,-,29000,24000,False,14,990000,0.9529108054620262,0.27936666666666665,0.0,0.27936666666666665,0.9296454744987166,0.0049963559242999405,0.9950036440757001,0.07035452550128343,0.9591327305792241,0.9036637137089,0.06870860417588101,0.24872173916769935,1,clip,0,0.2196929292929293,per_point,one_sided,0.9514001582676619,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
quad3d,fm_disp_gdiv_d05,campaignA,29000,16500,False,29,990000,0.9522769869204188,0.32714040404040406,0.2627373737373737,0.06440303030303031,0.9290222549372759,0.005250460134948154,0.9947495398650519,0.07097774506272415,0.9416428929258703,0.8799858508256494,0.06767306565656564,0.2449817228714446,100,kt_count,649236,0.2196929292929293,per_point,two_sided,0.9511964213864761,0.2930969696969697,3,5.163191795349121,4.848811626434326,7.968675136566162,3.501451253890991,3.123840808868408,5.5679121017456055,11.704236030578613,11.240036010742188,18.297605514526367,0.27498552203178406,0.22895987331867218,0.41404446959495544,0.11979112774133682,0.1073179617524147,0.15420424938201904,0.37469562888145447,0.1802961528301239,0.3260508179664612,5.524117469787598,5.110153675079346,8.624201774597168,3.5351786613464355,2.966611862182617,5.589358329772949,12.399113655090332,11.785196304321289,19.891258239746094
